model,spec,task,id,er,exact,token_index,region,cat,text,sal,sal_norm,attn,attn_norm
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,29,other,other_word, chem,0.012268,0.0,6.5e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,30,other,other_word,ist,0.044621,0.0,3.8e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,31,other,punct,.,0.027318,0.0,1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,32,other,other_word,<|eot_id|>,0.004866,0.0,1.4e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,33,other,other_word,<|start_header_id|>,0.057618,0.0,0.000167,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,34,other,other_word,user,0.052313,0.0,6e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,35,other,other_word,<|end_header_id|>,0.001755,0.0,1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,36,other,space,"

",0.407671,0.0,8e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,37,other,other_word,Your,0.01325,0.0,4e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,38,other,other_word, task,0.016341,0.0,6e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,39,other,punct, is,0.014184,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,40,other,punct, to,0.023816,0.0,2e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,41,other,other_word, solve,0.062607,0.0,6e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,42,other,other_word, the,0.014094,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,43,other,other_word, given,0.027462,0.0,1.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,44,other,other_word, problem,0.013724,0.0,7e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,45,other,other_word, step,0.01221,0.0,1.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,46,other,punct, by,0.032247,0.0,1.6e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,47,other,other_word, step,0.000714,0.0,1.6e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,48,other,punct,.,0.019938,0.0,5e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,49,other,other_word, You,0.02619,0.0,1e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,50,other,other_word, should,0.052508,0.0,2e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,51,other,other_word, put,0.052256,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,52,other,other_word, your,0.028475,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,53,other,other_word, reasoning,0.122486,0.0,7e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,54,other,punct, in,0.047596,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,55,other,punct, <,0.020001,0.0,4e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,56,other,other_word,think,0.062197,0.0,1.6e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,57,other,punct,>,0.062295,0.0,1.7e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,58,other,punct, </,0.031404,0.0,1.9e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,59,other,other_word,think,0.004716,0.0,9e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,60,other,punct,>,0.042235,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,61,other,other_word, tags,0.016146,0.0,1.5e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,62,other,punct,.,0.002246,0.0,6e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,63,other,other_word, The,0.010943,0.0,1.7e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,64,other,other_word, final,0.065554,0.0,6e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,65,other,other_word, answer,0.015631,0.0,8e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,66,other,other_word, MUST,0.02,0.0,4e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,67,other,punct, BE,0.012197,0.0,4e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,68,other,other_word, put,0.018963,0.0,3e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,69,other,punct, in,0.031529,0.0,1.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,70,other,punct, <,0.020251,0.0,1.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,71,other,other_word,answer,0.033131,0.0,1.9e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,72,other,punct,>,0.049805,0.0,6e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,73,other,other_word, The,0.067174,0.0,9e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,74,other,other_word, molecule,0.073603,0.0,0.000107,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,75,other,punct, is,0.025001,0.0,7.2e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,76,other,punct, ...,0.096376,0.0,0.000349,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,77,other,punct, </,0.137884,0.0,6.6e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,78,other,other_word,answer,0.006874,0.0,1.8e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,79,other,punct,>,0.039725,0.0,2.4e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,80,other,other_word, tags,0.031494,0.0,8e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,81,other,punct,.,0.058675,0.0,2.2e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,82,other,other_word, Please,0.031086,0.0,2e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,83,other,other_word, strictly,0.068631,0.0,2e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,84,other,other_word, follow,0.057797,0.0,2e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,85,other,other_word, the,0.001173,0.0,5.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,86,other,other_word, format,0.043023,0.0,4e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,87,other,punct,".
",0.142381,0.0,1.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,88,other,other_word,Now,0.111653,0.0,8e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,89,other,other_word, describe,0.160839,0.0,1.5e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,90,other,other_word, the,0.104169,0.0,0.000197,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,91,other,other_word, following,0.091413,0.0,1.5e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,92,other,other_word, molecule,0.20369,0.0,0.000117,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,93,other,other_word, based,0.125136,0.0,2.1e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,94,other,punct, on,0.044839,0.0,8e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,95,other,other_word, its,0.031357,0.0,7e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,96,other,punct, SM,0.080674,0.0,8.2e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,97,other,other_word,ILES,0.176385,0.0,7.4e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,98,other,other_word, representation,0.200041,0.0,2.2e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,99,other,punct,":
",0.052265,0.0,1.9e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,100,other,punct,SM,0.116491,0.0,7e-06,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,101,other,other_word,ILES,0.063506,0.0,2.4e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,102,other,punct,:,0.158866,0.0,1.9e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,103,other,punct, C,0.025849,0.0,5.6e-05,0.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,104,input,SMILES_frag,[C,0.925206,0.2785,0.000576,0.1409
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,105,input,SMILES_frag,@,0.266513,0.0802,0.000441,0.1077
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,106,input,SMILES_frag,H,0.046802,0.0141,8.1e-05,0.0197
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,107,input,SMILES_frag,],0.56071,0.1688,0.000406,0.0993
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,108,input,SMILES_frag,1,1.154166,0.3474,0.000153,0.0373
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,109,input,SMILES_frag,[C,0.111364,0.0335,0.000133,0.0324
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,110,input,SMILES_frag,@,0.236297,0.0711,0.000174,0.0424
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,111,input,SMILES_frag,H,0.038964,0.0117,0.000338,0.0826
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,112,input,SMILES_frag,],0.253165,0.0762,5.8e-05,0.0142
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,113,input,SMILES_frag,([,0.537058,0.1617,4.5e-05,0.011
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,114,input,SMILES_frag,C,0.259012,0.078,2e-05,0.005
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,115,input,SMILES_frag,@,0.049372,0.0149,8.5e-05,0.0208
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,116,input,SMILES_frag,H,1.058563,0.3186,0.000296,0.0723
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,117,input,SMILES_frag,],0.297089,0.0894,1.8e-05,0.0043
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,118,input,SMILES_frag,([,0.685356,0.2063,4.9e-05,0.0121
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,119,input,SMILES_frag,C,0.157053,0.0473,2.3e-05,0.0057
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,120,input,SMILES_frag,@@,0.07043,0.0212,0.000142,0.0347
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,121,input,SMILES_frag,H,0.009876,0.003,3.6e-05,0.0087
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,122,input,SMILES_frag,],0.356216,0.1072,6.1e-05,0.0149
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,123,input,SMILES_frag,([,1.081512,0.3255,9.4e-05,0.023
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,124,input,SMILES_frag,C,0.342949,0.1032,5.4e-05,0.0132
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,125,input,SMILES_frag,@@,0.172823,0.052,0.000366,0.0896
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,126,input,SMILES_frag,H,0.079309,0.0239,0.000134,0.0326
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,127,input,SMILES_frag,](,1.644327,0.495,0.000197,0.0483
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,128,input,SMILES_frag,O,0.695932,0.2095,0.000278,0.0681
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,129,input,SMILES_frag,1,0.907173,0.2731,0.003662,0.8955
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,130,input,SMILES_frag,),2.664482,0.802,0.000366,0.0896
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,131,input,SMILES_frag,OC,2.875058,0.8654,0.001411,0.3451
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,132,input,SMILES_frag,[C,0.994638,0.2994,0.002243,0.5485
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,133,input,SMILES_frag,@@,0.049216,0.0148,0.000444,0.1087
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,134,input,SMILES_frag,H,0.261995,0.0789,8.2e-05,0.0202
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,135,input,SMILES_frag,],0.901658,0.2714,0.000239,0.0585
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,136,input,SMILES_frag,2,0.290448,0.0874,0.000397,0.097
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,137,input,SMILES_frag,[C,0.75502,0.2273,0.000107,0.0261
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,138,input,SMILES_frag,@,0.640515,0.1928,9.6e-05,0.0234
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,139,input,SMILES_frag,H,0.115554,0.0348,2.8e-05,0.0068
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,140,input,SMILES_frag,],0.439341,0.1322,0.000215,0.0525
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,141,input,SMILES_frag,([,0.198487,0.0597,3.4e-05,0.0083
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,142,input,SMILES_frag,C,0.363975,0.1096,1e-05,0.0024
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,143,input,SMILES_frag,@@,0.001985,0.0006,6.2e-05,0.0153
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,144,input,SMILES_frag,H,0.082274,0.0248,1.7e-05,0.0041
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,145,input,SMILES_frag,],0.642366,0.1934,1.5e-05,0.0036
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,146,input,SMILES_frag,([,1.559469,0.4694,3e-05,0.0074
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,147,input,SMILES_frag,C,0.095907,0.0289,1.4e-05,0.0034
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,148,input,SMILES_frag,@,0.939671,0.2829,2e-05,0.0048
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,149,input,SMILES_frag,H,0.224804,0.0677,1.4e-05,0.0034
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,150,input,SMILES_frag,],0.573115,0.1725,8.9e-05,0.0217
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,151,input,SMILES_frag,([,0.502544,0.1513,7.3e-05,0.018
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,152,input,SMILES_frag,C,0.241269,0.0726,3.4e-05,0.0084
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,153,input,SMILES_frag,@@,0.35251,0.1061,6.9e-05,0.0169
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,154,input,SMILES_frag,H,0.198942,0.0599,4e-05,0.0097
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,155,input,SMILES_frag,](,0.583131,0.1755,0.00029,0.0709
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,156,input,SMILES_frag,O,0.332648,0.1001,0.000414,0.1012
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,157,input,SMILES_frag,2,1.274918,0.3838,0.001862,0.4552
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,158,input,SMILES_frag,),1.480562,0.4457,0.000322,0.0788
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,159,input,SMILES_frag,O,0.015657,0.0047,0.000391,0.0956
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,160,input,SMILES_frag,),1.129888,0.3401,0.002457,0.6007
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,161,input,SMILES_frag,NC,0.793567,0.2389,0.002426,0.5933
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,162,input,SMILES_frag,(=,0.141386,0.0426,8.2e-05,0.0199
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,163,input,SMILES_frag,O,0.828762,0.2495,0.000881,0.2155
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,164,input,SMILES_frag,),0.755775,0.2275,0.000257,0.063
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,165,input,SMILES_frag,C,0.827239,0.249,0.000456,0.1115
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,166,input,SMILES_frag,),0.110033,0.0331,0.004089,1.0
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,167,input,SMILES_frag,O,1.499818,0.4515,0.000236,0.0576
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,168,input,SMILES_frag,[C,0.293645,0.0884,0.001221,0.2985
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,169,input,SMILES_frag,@,0.41333,0.1244,0.000202,0.0494
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,170,input,SMILES_frag,H,0.538913,0.1622,5.5e-05,0.0134
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,171,input,SMILES_frag,],0.159316,0.048,0.000813,0.1987
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,172,input,SMILES_frag,3,0.496418,0.1494,0.000267,0.0653
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,173,input,SMILES_frag,[C,0.648392,0.1952,0.000123,0.0301
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,174,input,SMILES_frag,@,0.268027,0.0807,2.7e-05,0.0067
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,175,input,SMILES_frag,H,0.140943,0.0424,4.1e-05,0.01
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,176,input,SMILES_frag,],0.573813,0.1727,0.000123,0.0301
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,177,input,SMILES_frag,([,0.493008,0.1484,1.5e-05,0.0037
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,178,input,SMILES_frag,C,0.563753,0.1697,6e-06,0.0015
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,179,input,SMILES_frag,@@,0.257944,0.0776,2.4e-05,0.0059
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,180,input,SMILES_frag,H,0.146723,0.0442,1.1e-05,0.0026
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,181,input,SMILES_frag,],0.992332,0.2987,1.2e-05,0.0028
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,182,input,SMILES_frag,([,0.534967,0.161,9e-06,0.0023
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,183,input,SMILES_frag,C,0.691136,0.208,5e-06,0.0012
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,184,input,SMILES_frag,@@,0.403658,0.1215,3e-05,0.0073
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,185,input,SMILES_frag,H,0.145473,0.0438,1.2e-05,0.003
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,186,input,SMILES_frag,],0.947184,0.2851,3.7e-05,0.0091
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,187,input,SMILES_frag,([,0.115223,0.0347,5.2e-05,0.0128
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,188,input,SMILES_frag,C,0.4702,0.1415,2.8e-05,0.007
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,189,input,SMILES_frag,@@,0.412347,0.1241,0.000185,0.0452
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,190,input,SMILES_frag,H,0.019947,0.006,0.000157,0.0385
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,191,input,SMILES_frag,](,0.535362,0.1611,0.000126,0.0308
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,192,input,SMILES_frag,O,0.374608,0.1128,0.000209,0.0511
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,193,input,SMILES_frag,3,0.112251,0.0338,0.000694,0.1698
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,194,input,SMILES_frag,),1.585013,0.4771,3.7e-05,0.0091
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,195,input,SMILES_frag,C,1.875663,0.5646,4.6e-05,0.0113
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,196,input,SMILES_frag,),0.18259,0.055,0.003937,0.9627
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,197,input,SMILES_frag,O,1.028375,0.3096,9e-05,0.0219
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,198,input,SMILES_frag,),0.154746,0.0466,0.000237,0.0581
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,199,input,SMILES_frag,O,0.283172,0.0852,0.000183,0.0448
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,200,input,SMILES_frag,),0.830151,0.2499,0.001175,0.2873
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,201,input,SMILES_frag,O,1.615022,0.4861,0.001427,0.3489
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,202,input,SMILES_frag,),2.287562,0.6886,0.000713,0.1744
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,203,input,SMILES_frag,O,0.674226,0.2029,0.000793,0.194
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,204,input,SMILES_frag,[C,1.124819,0.3386,0.001854,0.4534
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,205,input,SMILES_frag,@,1.25018,0.3763,0.000147,0.0359
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,206,input,SMILES_frag,H,0.178451,0.0537,8.9e-05,0.0217
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,207,input,SMILES_frag,],0.527689,0.1588,0.00293,0.7164
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,208,input,SMILES_frag,4,0.46621,0.1403,0.000298,0.0728
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,209,input,SMILES_frag,[C,0.39131,0.1178,8.1e-05,0.0198
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,210,input,SMILES_frag,@@,0.256272,0.0771,9e-05,0.0219
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,211,input,SMILES_frag,H,0.14811,0.0446,1.6e-05,0.0039
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,212,input,SMILES_frag,],0.135663,0.0408,0.000177,0.0434
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,213,input,SMILES_frag,([,1.093998,0.3293,2.7e-05,0.0067
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,214,input,SMILES_frag,C,0.240076,0.0723,8e-06,0.0019
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,215,input,SMILES_frag,@,0.400847,0.1207,8e-06,0.0019
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,216,input,SMILES_frag,H,0.278614,0.0839,7e-06,0.0016
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,217,input,SMILES_frag,],0.560578,0.1687,8e-06,0.002
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,218,input,SMILES_frag,([,0.043973,0.0132,6e-06,0.0014
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,219,input,SMILES_frag,C,0.093735,0.0282,6e-06,0.0014
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,220,input,SMILES_frag,@@,0.05612,0.0169,9e-06,0.0022
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,221,input,SMILES_frag,H,0.075851,0.0228,8e-06,0.002
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,222,input,SMILES_frag,],0.111867,0.0337,2.8e-05,0.0069
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,223,input,SMILES_frag,([,0.355498,0.107,8e-06,0.0021
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,224,input,SMILES_frag,C,0.010054,0.003,5e-06,0.0012
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,225,input,SMILES_frag,@,0.465072,0.14,1.1e-05,0.0027
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,226,input,SMILES_frag,H,0.123997,0.0373,1.1e-05,0.0028
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,227,input,SMILES_frag,](,0.350341,0.1055,3.7e-05,0.009
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,228,input,SMILES_frag,O,0.14695,0.0442,6.4e-05,0.0156
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,229,input,SMILES_frag,4,3.322142,1.0,0.000637,0.1558
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,230,input,SMILES_frag,),0.568969,0.1713,3.5e-05,0.0086
Chem-R-Faithful,mol2cap/er0,mol2cap,53239731,0.0,True,231,input,SMILES_frag,CO,0.261222,0.0786,0.00017,0.0415
